sound,person,word,utter,phoneme,part_word,poa_prev,moa_prev,poa_next,moa_next,f1,f2,time,start,end,duration,ln_f1,ln_f2,norm_f1,norm_f2
T_POKEMAN_total_118,A,gaŋmagaŋmal,u2,a,pref,velar,stop,labiovelar,nasal,607.3371031,1699.560878,653.1646146,60.61985254,653.1343047,653.1949246,6.409083996,7.43812519,0.183213996,0.09571519
T_POKEMAN_total_118,A,gaŋmagaŋmal,u2,a,root,labiovelar,nasal,velar,stop,605.593736,1505.735662,653.2870201,53.62525417,653.2602075,653.3138327,6.406209359,7.31703687,0.180339359,-0.02537313
T_POKEMAN_total_118,A,gaŋmagaŋmal,u2,a,root,velar,stop,labiovelar,nasal,633.6147693,1577.495155,653.4018481,59.45408614,653.3721211,653.4315752,6.45144115,7.363593523,0.22557115,0.021183523
T_POKEMAN_total_118,A,gaŋmagaŋmal,u2,a,root,labiovelar,nasal,dental,lateral,618.9985033,1555.633411,653.5411572,67.6144509,653.50735,653.5749644,6.428102855,7.34963808,0.202232855,0.00722808
T_POKEMAN_total_118,A,gaŋmagaŋmal,u3,a,pref,velar,stop,labiovelar,nasal,606.9482325,1665.840176,653.9195899,61.23489972,653.8889725,653.9502074,6.408443503,7.418084885,0.182573503,0.075674885
T_POKEMAN_total_118,A,gaŋmagaŋmal,u3,a,root,labiovelar,nasal,velar,stop,637.7366552,1514.436101,654.0475167,37.30452464,654.0288644,654.066169,6.457925432,7.322798438,0.232055432,-0.019611562
T_POKEMAN_total_118,A,gaŋmagaŋmal,u3,a,root,velar,stop,labiovelar,nasal,594.7640805,1540.42679,654.1524357,65.28291812,654.1197942,654.1850771,6.388164824,7.339814793,0.162294824,-0.002595207
T_POKEMAN_total_118,A,gaŋmagaŋmal,u3,a,root,labiovelar,nasal,dental,lateral,614.3319306,1545.342073,654.28067,51.29372138,654.2550231,654.3063168,6.420535386,7.343000571,0.194665386,0.000590571
T_POKEMAN_total_119,A,gapɛ,u1,a,pref,velar,stop,labial,stop,670.2529925,1587.423452,660.1050656,42.6125675,660.0837593,660.1263719,6.507655242,7.36986751,0.281785242,0.02745751
T_POKEMAN_total_119,A,gapɛ,u2,a,pref,velar,stop,labial,stop,606.6859047,1705.282081,660.9023741,60.15500425,660.8722966,660.9324516,6.408011202,7.441485819,0.182141202,0.099075819
T_POKEMAN_total_119,A,gapɛ,u3,a,pref,velar,stop,labial,stop,589.0926769,1712.271717,661.6103836,57.30035806,661.5817334,661.6390337,6.378583517,7.445576257,0.152713517,0.103166257
T_POKEMAN_total_120,A,gasɩ,u1,a,pref,velar,stop,dental,fricative,604.5175741,1734.477818,665.4159795,67.21772772,665.3823707,665.4495884,6.404430742,7.458461678,0.178560742,0.116051678
T_POKEMAN_total_120,A,gasɩ,u2,a,pref,velar,stop,dental,fricative,601.2704864,1761.474743,666.3267066,87.05246705,666.2831804,666.3702329,6.399044894,7.473906659,0.173174894,0.131496659
T_POKEMAN_total_120,A,gasɩ,u3,a,pref,velar,stop,dental,fricative,584.8396028,1764.40236,667.1282743,79.35396759,667.0885973,667.1679512,6.371337626,7.475567306,0.145467626,0.133157306
T_POKEMAN_total_-56,A,gata ,u1,a,pref,velar,stop,dental,stop,595.4620941,1816.105719,404.9402183,58.66328067,404.9108867,404.96955,6.389337733,7.504449773,0.163467733,0.162039773
T_POKEMAN_total_-56,A,gata ,u1,a,root,dental,stop,none,none,790.3520447,1589.603115,405.1771047,151.1245722,405.1015424,405.2526669,6.672478472,7.371239651,0.446608472,0.028829651
T_POKEMAN_total_-56,A,gata ,u2,a,pref,velar,stop,dental,stop,641.2484837,1838.525067,405.6662701,69.13886651,405.6317007,405.7008396,6.463417032,7.516718935,0.237547032,0.174308935
T_POKEMAN_total_-56,A,gata ,u2,a,root,dental,stop,none,none,758.8958621,1617.355061,405.9051135,173.8947249,405.8181661,405.9920609,6.631864564,7.388547416,0.405994564,0.046137416
T_POKEMAN_total_-56,A,gata ,u3,a,pref,velar,stop,dental,stop,625.4835388,1812.462296,406.3051515,56.56816351,406.2768674,406.3334356,6.438525013,7.502441584,0.212655013,0.160031584
T_POKEMAN_total_-56,A,gata ,u3,a,root,dental,stop,none,none,704.8282873,1623.806293,406.5251388,152.9435532,406.448667,406.6016106,6.557954209,7.392528236,0.332084209,0.050118236
T_POKEMAN_total_-14,A,gbaaʔ,u2,a,root,labiovelar,stop,glottal,stop,749.7631866,1391.044754,39.52900433,207.4425898,39.42528303,39.63272562,6.619757405,7.237810365,0.393887405,-0.104599635
T_POKEMAN_total_123,A,gɔbwal,u1,a,root,labial,glide,dental,lateral,649.9036701,1559.20713,697.3022267,51.10464312,697.2766744,697.327779,6.476824152,7.351932721,0.250954152,0.009522721
T_POKEMAN_total_123,A,gɔbwal,u2,a,root,labial,glide,dental,lateral,615.9330783,1464.760211,697.9963737,54.65590701,697.9690458,698.0237017,6.423138319,7.28944683,0.197268319,-0.05296317
T_POKEMAN_total_151,A,gɔbwal,u1,a,root,labial,glide,dental,lateral,668.182828,1475.998588,957.2464254,56.46886447,957.218191,957.2746599,6.504561831,7.297090049,0.278691831,-0.045319951
T_POKEMAN_total_151,A,gɔbwal,u2,a,root,labial,glide,dental,lateral,644.1118018,1528.697112,958.6266569,50.36412236,958.0103957,958.0607598,6.467872316,7.332171091,0.242002316,-0.010238909
T_POKEMAN_total_151,A,gɔbwal,u3,a,root,labial,glide,dental,lateral,597.9468563,1505.076282,959.9680515,57.99505,958.5976594,958.6556545,6.393501881,7.316598862,0.167631881,-0.025811138
T_POKEMAN_total_130,A,gɔbwalɩ,u1,a,root,labial,glide,dental,lateral,646.0222794,1560.614832,762.7793357,66.77992278,762.7459457,762.8127256,6.470833991,7.352835146,0.244963991,0.010425146
T_POKEMAN_total_130,A,gɔbwalɩ,u2,a,root,labial,glide,dental,lateral,593.2935779,1556.563862,763.5103544,67.25748263,763.4767256,763.5439831,6.385689349,7.350236018,0.159819349,0.007826018
T_POKEMAN_total_130,A,gɔbwalɩ,u3,a,root,labial,glide,dental,lateral,586.9639703,1418.211716,764.2176358,65.32818533,764.1849717,764.2502999,6.374963439,7.257152002,0.149093439,-0.085257998
T_POKEMAN_total_125,A,gɔfʋra?,u1,a,root,dental,thrill,glottal,stop,770.3761648,1570.977936,724.4403405,132.3452921,724.3741678,724.5065131,6.646878921,7.359453594,0.421008921,0.017043594
T_POKEMAN_total_125,A,gɔfʋra?,u2,a,root,dental,thrill,glottal,stop,707.0790335,1462.839251,725.1846182,143.2408426,725.1129978,725.2562386,6.561142447,7.288134519,0.335272447,-0.054275481
T_POKEMAN_total_125,A,gɔfʋra?,u3,a,root,dental,thrill,glottal,stop,730.7154273,1566.719753,725.8385781,124.5218334,725.7763172,725.900839,6.594024092,7.356739383,0.368154092,0.014329383
T_POKEMAN_total_133,A,gɩdàn,u1,a,root,dental,stop,dental,nasal,673.0660457,1674.519282,778.7191731,99.70872792,778.6693187,778.7690275,6.511843461,7.423281407,0.285973461,0.080871407
T_POKEMAN_total_133,A,gɩdàn,u2,a,root,dental,stop,dental,nasal,646.2608364,1635.446847,779.437759,95.96965062,779.3897741,779.4857438,6.471203194,7.399671347,0.245333194,0.057261347
T_POKEMAN_total_133,A,gɩdàn,u3,a,root,dental,stop,dental,nasal,663.6546583,1660.480292,780.0641301,79.76698234,780.0242466,780.1040136,6.497761921,7.414862172,0.271891921,0.072452172
T_POKEMAN_total_127,A,gəg̀bà,u1,a,root,labiovelar,stop,none,none,700.327076,1536.866683,746.0023064,122.3038911,745.9411545,746.0634583,6.551547477,7.337501001,0.325677477,-0.004908999
T_POKEMAN_total_127,A,gəg̀bà,u2,a,root,labiovelar,stop,none,none,684.7430426,1508.153144,746.7093809,89.68952012,746.6645361,746.7542256,6.529043648,7.318641098,0.303173648,-0.023768902
T_POKEMAN_total_135,A,gə̀-jàl,u1,a,root,palatal,affricate,dental,lateral,622.2394715,1729.20441,789.7207555,87.54529369,789.6769829,789.7645282,6.433325021,7.455416703,0.207455021,0.113006703
T_POKEMAN_total_135,A,gə̀-jàl,u2,a,root,palatal,affricate,dental,lateral,596.0977812,1708.051376,790.4956733,91.52462523,790.449911,790.5414356,6.390404716,7.443108454,0.164534716,0.100698454
T_POKEMAN_total_135,A,gə̀-jàl,u3,a,root,palatal,affricate,dental,lateral,610.9990503,1742.083191,791.1636755,111.4212829,791.1079649,791.2193862,6.415095405,7.462836912,0.189225405,0.120426912
T_POKEMAN_total_136,A,gəkan,u1,a,root,velar,stop,dental,nasal,659.7973659,1583.805821,798.0686719,95.50395676,798.0209199,798.1164238,6.491932767,7.367585977,0.266062767,0.025175977
T_POKEMAN_total_136,A,gəkan,u2,a,root,velar,stop,dental,nasal,668.4453223,1585.678625,798.7725112,109.4316171,798.7177953,798.827227,6.504954602,7.368767749,0.279084602,0.026357749
T_POKEMAN_total_136,A,gəkan,u3,a,root,velar,stop,dental,nasal,632.1479257,1545.600747,799.550762,95.50395676,799.50301,799.598514,6.449123426,7.343167947,0.223253426,0.000757947
T_POKEMAN_total_137,A,gəkɛ,u2,a,pref,velar,stop,velar,stop,684.5002155,1149.06879,809.5854667,93.51429099,809.5387096,809.6322238,6.52868896,7.046707146,0.30281896,-0.295702854
T_POKEMAN_total_139,A,gəkpaŋalaŋ,u1,a,root,labiovelar,stop,velar,nasal,637.0111038,1390.165602,842.523917,54.38277115,842.4967256,842.5511084,6.456787087,7.237178157,0.230917087,-0.105231843
T_POKEMAN_total_139,A,gəkpaŋalaŋ,u2,a,root,labiovelar,stop,velar,nasal,558.7429168,1399.425458,843.2260297,46.34777177,843.2028558,843.2492036,6.325689469,7.243817044,0.099819469,-0.098592956
T_POKEMAN_total_139,A,gəkpaŋalaŋ,u2,a,root,dental,lateral,velar,nasal,623.5646874,1640.325808,843.4416646,63.60492084,843.4098621,843.473467,6.435452509,7.402650165,0.209582509,0.060240165
T_POKEMAN_total_139,A,gəkpaŋalaŋ,u3,a,root,velar,nasal,dental,lateral,627.2646208,1611.568963,843.9910577,67.08401188,843.9575157,844.0245997,6.441368494,7.384963495,0.215498494,0.042553495
T_POKEMAN_total_139,A,gəkpaŋalaŋ,u3,a,root,dental,lateral,velar,nasal,623.0999831,1580.664577,844.0961961,66.44469173,844.0629738,844.1294185,6.434706992,7.365600656,0.208836992,0.023190656
T_POKEMAN_total_140,A,gə̀nánbi,u1,a,root,dental,nasal,dental,nasal,633.4526132,1658.794398,850.8985984,74.26195426,850.8614674,850.9357293,6.451185195,7.413846351,0.225315195,0.071436351
T_POKEMAN_total_140,A,gə̀nánbi,u2,a,root,dental,nasal,dental,nasal,616.7608915,1638.566447,851.5727267,93.35788536,851.5260478,851.6194057,6.424481415,7.401577021,0.198611415,0.059167021
T_POKEMAN_total_141,A,gə̀nànbi,u2,a,root,dental,nasal,dental,nasal,581.2927642,743.7213081,866.0277256,78,865.9887256,866.0667256,6.365254527,6.611666379,0.139384527,-0.730743621
T_POKEMAN_total_146,A,gibabal,u1,a,root,labial,stop,labial,stop,747.4014093,1108.461797,910.8592784,102.5718625,910.8079924,910.9105643,6.616602403,7.010728565,0.390732403,-0.331681435
T_POKEMAN_total_146,A,gibabal,u1,a,root,labial,stop,dental,lateral,525.0630317,1689.326395,911.009872,64.94027728,910.9774019,911.0423421,6.263518316,7.432085146,0.037648316,0.089675146
T_POKEMAN_total_146,A,gibabal,u2,a,root,labial,stop,labial,stop,724.4614427,1428.092763,911.7615656,91.76343529,911.7156838,911.8074473,6.585428541,7.264095101,0.359558541,-0.078314899
T_POKEMAN_total_146,A,gibabal,u2,a,root,labial,stop,dental,lateral,489.2209308,1652.749792,911.9062694,64.94027728,911.8737993,911.9387396,6.192814189,7.41019572,-0.033055811,0.06778572
T_POKEMAN_total_146,A,gibabal,u3,a,root,labial,stop,labial,stop,671.7649838,1569.063461,912.5519659,97.74916376,912.5030914,912.6008405,6.509908553,7.358234199,0.284038553,0.015824199
T_POKEMAN_total_128,A,gɩbábɩ,u1,a,root,labial,stop,labial,stop,623.9085318,1631.58871,750.0016615,83.57432557,749.9598744,750.0434487,6.436003774,7.397309488,0.210133774,0.054899488
T_POKEMAN_total_128,A,gɩbábɩ,u2,a,root,labial,stop,labial,stop,627.0415045,1660.490533,750.712869,109.4303824,750.6581538,750.7675841,6.441012734,7.41486834,0.215142734,0.07245834
T_POKEMAN_total_128,A,gɩbábɩ,u3,a,root,labial,stop,labial,stop,643.3797142,1675.343545,751.3253042,86.00725636,751.2823005,751.3683078,6.466735085,7.423773525,0.240865085,0.081363525
T_POKEMAN_total_147,A,gibadal,u1,a,root,labial,stop,dental,stop,694.527114,1614.76889,920.480318,86.98785071,920.436824,920.5238119,6.543231202,7.386947123,0.317361202,0.044537123
T_POKEMAN_total_147,A,gibadal,u1,a,root,dental,stop,dental,lateral,618.568411,1748.833884,920.6508476,90.47053086,920.6056123,920.6960829,6.427407794,7.466704493,0.201537794,0.124294493
T_POKEMAN_total_147,A,gibadal,u2,a,root,labial,stop,dental,stop,683.3988707,1602.368538,921.1985558,81.56436825,921.1577736,921.239338,6.527078687,7.37923815,0.301208687,0.03682815
T_POKEMAN_total_147,A,gibadal,u2,a,root,dental,stop,dental,lateral,597.6717478,1794.047402,921.3849606,81.01838584,921.3444515,921.4254698,6.393041687,7.492229465,0.167171687,0.149819465
T_POKEMAN_total_147,A,gibadal,u3,a,root,labial,stop,dental,stop,666.8105976,1559.779427,921.9420448,86.41961157,921.898835,921.9852546,6.502506044,7.352299697,0.276636044,0.009889697
T_POKEMAN_total_147,A,gibadal,u3,a,root,dental,stop,dental,lateral,500.5163314,1751.422209,922.0959798,40.50919292,922.0757252,922.1162344,6.215640228,7.468183428,-0.010229772,0.125773428
T_POKEMAN_total_152,A,gʋbwalɩ,u1,a,root,labial,glide,dental,lateral,650.376481,1384.447763,962.9966203,52.6926368,962.8455656,962.8982582,6.477551397,7.233056612,0.251681397,-0.109353388
T_POKEMAN_total_152,A,gʋbwalɩ,u2,a,root,labial,glide,dental,lateral,614.7009853,1610.39892,963.755068,52.46798477,963.6373759,963.6898439,6.421135947,7.384237204,0.195265947,0.041827204
T_POKEMAN_total_152,A,gʋbwalɩ,u3,a,root,labial,glide,dental,lateral,595.9704433,1464.57298,966.0456893,89.65909764,964.2582463,964.3479054,6.390191074,7.289318998,0.164321074,-0.053091002
T_POKEMAN_total_131,A,gɩcaʔ,u1,a,root,palatal,affricate,glottal,stop,716.8102331,1623.182452,767.4149416,175.2266697,767.3273283,767.5025549,6.574811138,7.392143978,0.348941138,0.049733978
T_POKEMAN_total_131,A,gɩcaʔ,u3,a,root,palatal,affricate,glottal,stop,663.0969985,1593.832699,768.8212346,108.2239012,768.7671227,768.8753466,6.496921282,7.373896897,0.271051282,0.031486897
T_POKEMAN_total_141,A,gɩdabwi ,u1,a,root,dental,stop,labial,stop,611.4601123,1627.249274,860.1367094,67.55217269,860.1029333,860.1704855,6.415849724,7.394646306,0.189979724,0.052236306
T_POKEMAN_total_141,A,gɩdabwi ,u2,a,root,dental,stop,labial,stop,632.4463502,1563.196293,860.834515,64.46396192,860.802283,860.866747,6.449595395,7.35448791,0.223725395,0.01207791
T_POKEMAN_total_141,A,gɩdabwi ,u3,a,root,dental,stop,labial,stop,606.6013861,1571.311058,861.4572055,70.70240985,861.4218543,861.4925568,6.40787188,7.359665619,0.18200188,0.017255619
T_POKEMAN_total_155,A,gɩja,u1,a,root,palatal,affricate,none,none,733.9617784,1616.845283,984.857385,149.9866304,984.2388417,984.3888284,6.598456954,7.388232173,0.372586954,0.045822173
T_POKEMAN_total_155,A,gɩja,u2,a,root,palatal,affricate,none,none,727.8339855,1612.61541,985.5492397,126.1150381,984.9883637,985.1144788,6.59007298,7.385612618,0.36420298,0.043202618
T_POKEMAN_total_155,A,gɩja,u3,a,root,palatal,affricate,none,none,669.7862808,1694.499397,986.8515434,63.91940987,985.6848917,985.7488111,6.506958678,7.435142635,0.281088678,0.092732635
T_POKEMAN_total_158,A,gikaranga ,u1,a,root,velar,stop,dental,thrill,597.0209443,1689.482601,1003.007499,37.92076398,1002.68825,1002.72617,6.391952195,7.432177608,0.166082195,0.089767608
T_POKEMAN_total_158,A,gikaranga ,u1,a,root,dental,thrill,dental,nasal,631.7319151,1700.678984,1003.3433,45.04466954,1002.765393,1002.810438,6.448465119,7.438782853,0.222595119,0.096372853
T_POKEMAN_total_158,A,gikaranga ,u1,a,root,velar,stop,none,none,688.6708888,1580.877393,1003.425099,150.9693118,1002.932015,1003.082984,6.534763492,7.365735284,0.308893492,0.023325284
T_POKEMAN_total_158,A,gikaranga ,u2,a,root,velar,stop,dental,thrill,631.498842,1703.49396,1003.605174,38.37860856,1003.324111,1003.362489,6.448096108,7.440436691,0.222226108,0.098026691
T_POKEMAN_total_158,A,gikaranga ,u2,a,root,dental,thrill,dental,nasal,627.2794275,1680.455547,1003.981859,58.4027932,1003.395898,1003.4543,6.441392099,7.426820195,0.215522099,0.084410195
T_POKEMAN_total_158,A,gikaranga ,u2,a,root,velar,stop,none,none,687.7968716,1585.626755,1004.05429,111.938687,1003.549205,1003.661144,6.53349355,7.368735037,0.30762355,0.026325037
T_POKEMAN_total_158,A,gikaranga ,u3,a,root,velar,stop,dental,thrill,638.2793255,1664.076109,1004.232218,50.38672354,1003.956666,1004.007052,6.458776002,7.417025359,0.232906002,0.074615359
T_POKEMAN_total_158,A,gikaranga ,u3,a,root,dental,thrill,dental,nasal,623.3629033,1647.181101,1006.148928,35.69059584,1004.036445,1004.072135,6.435128859,7.406820682,0.209258859,0.064410682
T_POKEMAN_total_158,A,gikaranga ,u3,a,root,velar,stop,none,none,643.5464619,1622.391178,1006.322235,101.8231705,1004.181306,1004.28313,6.466994226,7.391656376,0.241124226,0.049246376
T_POKEMAN_total_159,A,gɩlal ,u1,a,root,dental,lateral,dental,lateral,663.4138282,1707.805589,1016.914886,107.0763743,1016.170815,1016.277891,6.497398971,7.442964544,0.271528971,0.100554544
T_POKEMAN_total_159,A,gɩlal ,u2,a,root,dental,lateral,dental,lateral,659.0978962,1696.661306,1017.543757,97.97366597,1016.865899,1016.963872,6.490872076,7.436417661,0.265002076,0.094007661
T_POKEMAN_total_159,A,gɩlal ,u3,a,root,dental,lateral,dental,lateral,668.9483567,1717.555618,1020.629083,59.06435456,1017.514225,1017.573289,6.505706862,7.448657407,0.279836862,0.106247407
T_POKEMAN_total_162,A,gimal,u1,a, root ,labial,nasal,dental,lateral,715.2142228,1697.067694,1053.577588,85.40642072,1052.655884,1052.74129,6.57258211,7.436657155,0.34671211,0.094247155
T_POKEMAN_total_162,A,gimal,u2,a, root ,labial,nasal,dental,lateral,715.6751272,1681.229103,1055.337601,83.5697235,1053.535803,1053.619373,6.573226331,7.427280414,0.347356331,0.084870414
T_POKEMAN_total_138,A,gɩŋmal,u1,a,root,labiovelar,nasal,dental,nasal,721.8032141,1620.413894,826.9441525,97.1463271,826.8955793,826.9927256,6.581752545,7.390436886,0.355882545,0.048026886
T_POKEMAN_total_138,A,gɩŋmal,u2,a,root,labiovelar,nasal,dental,nasal,687.0256626,1650.518501,827.6567256,112,827.6007256,827.7127256,6.532371646,7.408844761,0.306501646,0.066434761
T_POKEMAN_total_138,A,gɩŋmal,u3,a,root,labiovelar,nasal,dental,nasal,673.6867415,1594.455319,828.2747256,108,828.2207256,828.3287256,6.512765228,7.374287464,0.286895228,0.031877464
T_POKEMAN_total_168,A,gɩta,u3,a, root ,dental,stop,none,none,706.7324807,1773.852115,1095.33272,134.9377279,1093.61902,1093.753957,6.560652208,7.480908797,0.334782208,0.138498797
T_POKEMAN_total_255,A,gɩta,u1,a,root,dental,stop,none,none,750.871176,1644.494583,1846.904555,152.8497708,1846.008054,1846.160903,6.6212341,7.405188372,0.3953641,0.062778372
T_POKEMAN_total_255,A,gɩta,u2,a,root,dental,stop,none,none,783.0687009,1686.901345,1847.643467,148.1467009,1846.830482,1846.978629,6.663220433,7.430648601,0.437350433,0.088238601
T_POKEMAN_total_168,A,gɩta,u1,a,pref ,velar,stop,dental,stop,598.9992318,1853.692587,1092.792981,66.44650657,1092.003243,1092.069689,6.395260316,7.524934922,0.169390316,0.182524922
T_POKEMAN_total_168,A,gɩta,u2,a,pref ,velar,stop,dental,stop,623.5846349,1788.520688,1093.477862,57.84827651,1092.764057,1092.821905,6.435484498,7.489144126,0.209614498,0.146734126
T_POKEMAN_total_168,A,gɩta,u3,a,pref ,velar,stop,dental,stop,616.2501,1802.738727,1095.077536,40.97586253,1093.457375,1093.49835,6.423652888,7.497062303,0.197782888,0.154652303
T_POKEMAN_total_249,A,gɩtalɩ,u1,a,root,dental,stop,dental,lateral,714.8355603,1632.314999,1793.754467,115.6304752,1793.008857,1793.124487,6.572052531,7.397754531,0.346182531,0.055344531
T_POKEMAN_total_249,A,gɩtalɩ,u2,a,root,dental,stop,dental,lateral,715.9178255,1652.333057,1794.588316,124.8258092,1793.90216,1794.026986,6.573565392,7.409943542,0.347695392,0.067533542
T_POKEMAN_total_249,A,gɩtalɩ,u3,a,root,dental,stop,dental,lateral,692.0181789,1711.192464,1796.054806,138.0105672,1794.719799,1794.85781,6.539612225,7.444945754,0.313742225,0.102535754
T_POKEMAN_total_139,A,giya ,u1,a,root,palatal,glide,none,none,768.5729945,1293.816424,836.1839443,81.56262786,836.143163,836.2247256,6.644535542,7.165351598,0.418665542,-0.177058402
T_POKEMAN_total_139,A,giya ,u2,a,root,palatal,glide,none,none,726.4410895,1607.076069,836.8075692,125.0727651,836.7450328,836.8701056,6.588157392,7.382171701,0.362287392,0.039761701
